zip_code,population,median_income,num_bachelors,num_masters,num_doctorate,num_white,pct_tertiary,pct_white
13751,209,148241,53,0,8,209,29.2,100.0
13752,868,64773,80,70,0,844,17.299999999999997,97.2
13753,5593,66201,593,470,49,5043,19.900000000000002,90.2
13754,2656,51958,148,94,0,2548,9.1,95.89999999999999
13755,888,59643,52,29,0,862,9.1,97.1
13756,694,61818,71,78,1,680,21.6,98.0
13757,1274,69803,150,112,6,1269,21.0,99.6
13760,43240,60690,5485,3890,399,37951,22.6,87.8
13774,148,65625,0,0,0,127,0.0,85.8
13775,1806,76420,143,161,25,1688,18.2,93.5
13776,404,87500,60,45,4,379,27.0,93.8
13777,396,74500,19,29,6,396,13.600000000000001,100.0
13778,5349,66544,341,451,35,5070,15.5,94.8
13780,862,70179,78,10,9,858,11.3,99.5
13782,730,53315,91,24,4,717,16.3,98.2
13783,2331,51023,188,102,10,2118,12.9,90.9
13784,294,71224,6,0,0,294,2.0,100.0
13786,366,49833,11,38,7,317,15.299999999999999,86.6
13787,3067,70655,132,163,0,2905,9.6,94.69999999999999
13788,959,90909,152,150,6,855,32.1,89.2
13790,18584,54014,2328,1052,138,14359,18.9,77.3
13795,2954,53285,200,81,0,2398,9.5,81.2
13796,996,53466,138,83,4,907,22.6,91.10000000000001
13797,2061,61722,115,96,17,1982,11.1,96.2
13801,1496,63828,115,60,3,1433,11.899999999999999,95.8
13803,4278,59154,175,164,1,4134,7.9,96.6
13804,190,55313,7,2,0,189,4.7,99.5
13806,222,91250,25,6,6,150,16.7,67.60000000000001
13807,1296,71500,171,100,2,1242,21.099999999999998,95.8
13808,1379,56810,136,111,57,1332,22.0,96.6
13809,1964,50909,90,65,11,1870,8.5,95.19999999999999
13810,1260,86786,188,115,12,1163,25.0,92.30000000000001
13811,4120,80030,608,303,0,3828,22.1,92.9
13812,2293,71029,218,126,0,2247,15.0,98.0
13813,1131,95833,19,111,0,1120,11.5,99.0
13815,12925,61750,1147,801,51,11692,15.5,90.5
13820,22500,65483,2799,1696,330,19428,21.4,86.3
13825,3058,66250,239,216,56,2743,16.7,89.7
13827,11770,68566,1658,728,45,11153,20.7,94.8
13830,4933,60469,233,209,9,4773,9.1,96.8
13832,449,56250,23,9,3,446,7.8,99.3
13833,4297,51198,224,134,35,4066,9.1,94.6
13834,118,52277,9,0,0,118,7.6,100.0
13835,1301,63250,133,61,5,1268,15.299999999999999,97.5
13838,3984,56563,296,209,7,3710,12.9,93.10000000000001
13839,1319,56295,41,63,5,1219,8.3,92.4
13841,483,51250,28,42,0,439,14.499999999999998,90.9
13842,610,75357,31,48,4,500,13.600000000000001,82.0
13843,2094,71975,149,57,4,2008,10.0,95.89999999999999
13844,638,62679,29,8,0,630,5.800000000000001,98.7
13846,369,30086,64,29,0,366,25.2,99.2
13849,4424,55795,412,302,27,4210,16.7,95.19999999999999
13850,23544,74621,3353,2035,1023,18648,27.200000000000003,79.2
13856,6063,46840,517,363,112,5721,16.400000000000002,94.39999999999999
13859,101,65682,16,0,0,78,15.8,77.2
13860,228,134583,18,93,0,228,48.699999999999996,100.0
13861,454,54695,147,51,0,407,43.6,89.60000000000001
13862,3702,57545,271,225,17,3561,13.900000000000002,96.2
13863,473,64167,35,12,2,448,10.4,94.69999999999999
13864,1148,54934,138,58,0,839,17.1,73.1
13865,6000,66906,558,340,125,5702,17.0,95.0
13901,19979,50479,1761,1497,117,16273,16.900000000000002,81.5
13903,18483,58100,2573,1454,195,14671,22.8,79.4
13904,9499,53352,757,321,71,7334,12.1,77.2
13905,27673,51411,2995,2296,383,20294,20.5,73.3
14001,9199,77816,1165,613,36,8844,19.7,96.1
14004,11658,81631,1100,566,38,10654,14.6,91.4
14005,2085,93875,214,105,0,1918,15.299999999999999,92.0
14006,9402,61341,933,597,20,8918,16.5,94.89999999999999
14008,1594,65368,137,50,25,1294,13.3,81.2
14009,5477,61290,410,328,0,5207,13.5,95.1
14011,7711,71116,569,263,21,5925,11.1,76.8
14012,3020,75870,261,91,12,2539,12.1,84.1
14013,1744,67500,203,91,0,1246,16.900000000000002,71.39999999999999
14020,22442,57294,1945,1506,63,19896,15.7,88.7
14024,1637,77619,98,44,8,1519,9.2,92.80000000000001
14025,3754,105303,763,389,0,3476,30.7,92.60000000000001
14026,506,84318,131,88,0,506,43.3,100.0
14028,1556,68725,120,98,10,1550,14.7,99.6
14030,2045,82500,200,19,8,1936,11.1,94.69999999999999
14031,9685,91927,1658,1472,217,8836,34.599999999999994,91.2
14032,10572,146667,1898,1482,168,9989,33.6,94.5
14033,1460,71758,346,113,16,1455,32.5,99.7
14034,2513,75389,208,76,49,2031,13.3,80.80000000000001
14035,61,91458,0,6,0,61,9.8,100.0
14036,5406,80493,681,158,61,5248,16.6,97.1
14037,963,85938,44,9,7,844,6.2,87.6
14039,70,36667,3,0,0,62,4.3,88.6
14040,1799,79219,106,100,0,1799,11.5,100.0
14042,4403,53690,255,177,2,4135,9.9,93.89999999999999
14043,24936,69673,2661,1777,121,22856,18.3,91.7
14047,6147,72734,679,309,51,5908,16.900000000000002,96.1
14048,14859,49708,1157,737,64,10622,13.200000000000001,71.5
14051,19747,116964,3984,3189,889,16573,40.8,83.89999999999999
14052,17694,99178,3745,2278,176,17061,35.0,96.39999999999999
14054,1356,73929,111,98,2,1224,15.6,90.3
14055,1455,45000,176,170,0,1450,23.799999999999997,99.7
14057,7688,86176,994,582,7,7380,20.599999999999998,96.0
14058,2408,77202,209,146,2,2078,14.799999999999999,86.3
14059,9629,87686,1472,1141,39,9426,27.500000000000004,97.89999999999999
14060,356,64583,24,5,2,320,8.7,89.9
14062,3251,66000,217,122,5,3101,10.6,95.39999999999999
14063,13123,60741,1362,1318,400,11235,23.5,85.6
14065,1747,65486,82,53,8,1686,8.200000000000001,96.5
14066,1093,71607,106,54,4,1063,15.0,97.3
14067,4028,88500,635,144,85,3866,21.4,96.0
14068,7990,113971,1638,931,274,6422,35.6,80.4
14069,630,57083,102,64,0,588,26.3,93.30000000000001
14070,6186,54500,411,169,39,5254,10.0,84.89999999999999
14072,21416,103186,3367,2461,203,19516,28.199999999999996,91.10000000000001
14075,44610,76691,7093,3938,246,42314,25.3,94.89999999999999
14080,4215,67250,373,197,32,4056,14.299999999999999,96.2
14081,2910,55662,353,126,27,1883,17.4,64.7
14082,671,71250,97,68,0,602,24.6,89.7
14085,8298,120950,1560,792,75,7832,29.2,94.39999999999999
14086,35121,95283,5228,3649,371,33553,26.3,95.5
14091,1600,95000,126,30,12,962,10.5,60.099999999999994
14092,10522,67250,1683,1092,78,9620,27.1,91.4
14094,50302,69489,5699,3429,458,43126,19.1,85.7
14098,3146,64009,287,111,10,2988,13.0,95.0
14101,1843,62500,120,60,0,1725,9.8,93.60000000000001
14102,1488,118258,245,139,43,1418,28.7,95.3
14103,10783,64137,1027,434,60,9061,14.099999999999998,84.0
14105,5128,82622,509,316,5,4993,16.2,97.39999999999999
14108,5263,66477,492,485,0,5018,18.6,95.3
14111,3150,73056,286,140,9,3022,13.8,95.89999999999999
14113,686,84375,49,54,9,683,16.3,99.6
14120,44414,77888,6411,3215,311,41517,22.400000000000002,93.5
14125,3580,62335,317,140,6,3305,12.9,92.30000000000001
14127,30652,100953,5864,4133,752,28294,35.099999999999994,92.30000000000001
14129,1300,69306,129,107,0,997,18.2,76.7
14130,112,66083,0,7,0,105,6.2,93.8
14131,5182,82348,384,325,10,4855,13.900000000000002,93.7
14132,6689,88444,743,381,0,6025,16.8,90.10000000000001
14135,141,120446,0,5,0,141,3.5000000000000004,100.0
14136,5122,66411,702,282,0,4865,19.2,95.0
14138,1864,55750,207,69,0,1672,14.799999999999999,89.7
14139,2074,80243,276,54,66,1982,19.1,95.6
14141,7492,59948,963,546,21,7293,20.4,97.3
14143,1058,94643,90,95,6,854,18.099999999999998,80.7
14145,1206,85313,158,75,0,1112,19.3,92.2
14150,41456,68026,6164,2799,570,36744,23.0,88.6
14166,231,93535,64,0,67,231,56.699999999999996,100.0
14167,1866,77833,133,70,2,1747,11.0,93.60000000000001
14169,80,56569,0,0,0,80,0.0,100.0
14170,2223,93403,375,230,7,2064,27.500000000000004,92.80000000000001
14171,1605,66898,172,48,0,1414,13.700000000000001,88.1
14172,3091,75288,278,274,52,2861,19.5,92.60000000000001
14173,188,93306,0,0,0,151,0.0,80.30000000000001
14174,5698,79844,948,446,41,5400,25.2,94.8
14201,12623,34092,1862,785,172,5662,22.3,44.9
14202,3664,58669,735,247,51,2081,28.199999999999996,56.8
14203,2390,45950,481,190,89,859,31.8,35.9
14204,7666,26762,698,233,42,2083,12.7,27.200000000000003
14206,21726,46026,1767,913,50,15583,12.6,71.7
14207,25699,36966,1882,585,158,11503,10.2,44.800000000000004
14208,11820,44590,866,460,189,2016,12.8,17.1
14209,8677,48991,1360,777,267,4806,27.700000000000003,55.400000000000006
14210,15382,50660,1297,481,67,12709,12.0,82.6
14211,24143,31841,1459,698,51,3175,9.1,13.200000000000001
14212,13295,34378,614,286,47,5172,7.1,38.9
14213,23980,47558,3253,1501,412,11615,21.5,48.4
14214,22113,56524,2607,2857,341,10383,26.3,47.0
14215,42368,41196,3287,1238,155,6805,11.0,16.1
14216,24009,67033,5318,2781,585,17326,36.199999999999996,72.2
14217,22921,67568,3958,2457,142,19424,28.599999999999998,84.7
14218,20936,49347,2190,819,48,15894,14.6,75.9
14219,10854,69892,1171,301,58,9868,14.099999999999998,90.9
14220,23926,68813,2869,1630,71,20423,19.1,85.39999999999999
14221,55228,96266,10861,8552,1567,47331,38.0,85.7
14222,15744,79343,3089,2386,707,12053,39.300000000000004,76.6
14223,22482,81884,4405,2358,284,19182,31.3,85.3
14224,40745,76475,6267,2927,286,38393,23.3,94.19999999999999
14225,34063,61630,4634,2090,143,25598,20.200000000000003,75.1
14226,29273,79330,5844,3918,752,22202,35.9,75.8
14227,21329,66614,2512,992,199,18607,17.4,87.2
14228,25038,70960,4253,2820,703,18418,31.1,73.6
14301,12151,32111,847,531,52,7319,11.799999999999999,60.199999999999996
14303,6159,39256,369,100,14,3433,7.8,55.7
14304,28582,64161,3263,1814,82,25455,18.0,89.1
14305,16605,45412,1485,898,26,9719,14.499999999999998,58.5
14411,12608,49320,582,362,49,10599,7.9,84.1
14414,6783,71760,992,638,154,6413,26.3,94.5
14415,127,78333,0,0,0,127,0.0,100.0
14416,3800,83063,446,301,25,3642,20.3,95.8
14418,1103,45988,186,34,17,942,21.5,85.39999999999999
14420,19945,66821,2545,1187,311,17175,20.3,86.1
14422,1763,78750,202,84,4,1546,16.400000000000002,87.7
14423,4906,76046,615,425,34,4311,21.9,87.9
14424,28582,75481,4429,3059,551,26466,28.1,92.60000000000001
14425,13201,86422,2149,1474,31,11849,27.700000000000003,89.8
14427,1721,63786,136,46,6,1601,10.9,93.0
14428,7297,79542,959,772,69,6820,24.7,93.5
14432,5520,77004,527,401,11,5009,17.0,90.7
14433,4265,62443,261,150,22,4072,10.2,95.5
14435,2296,69097,360,136,18,2125,22.400000000000002,92.60000000000001
14437,9168,64432,748,462,44,8789,13.700000000000001,95.89999999999999
14441,431,66576,25,18,0,408,10.0,94.69999999999999
14445,7689,66779,1351,480,12,6814,24.0,88.6
14450,43082,104187,9784,6634,720,38909,39.800000000000004,90.3
14454,11058,62500,1016,824,349,9902,19.8,89.5
14456,19796,71052,2231,1232,648,16189,20.8,81.8
14462,803,81667,98,31,0,707,16.1,88.0
14463,302,47396,12,5,0,297,5.6000000000000005,98.3
14464,6656,69145,763,458,17,6415,18.6,96.39999999999999
14466,1697,91776,257,128,37,1671,24.9,98.5
14467,10381,83750,2075,1092,137,7978,31.8,76.9
14468,18866,91485,2851,1268,168,17261,22.7,91.5
14469,5937,68472,837,309,36,5810,19.900000000000002,97.89999999999999
14470,7654,68434,766,289,29,7048,14.2,92.10000000000001
14471,2735,70528,431,152,31,2513,22.400000000000002,91.9
14472,9139,123372,1884,1423,269,8703,39.1,95.19999999999999
14475,298,115769,75,31,12,292,39.6,98.0
14476,2461,89911,264,118,16,2152,16.2,87.4
14477,1672,93021,284,79,18,1557,22.8,93.10000000000001
14478,1369,104219,194,63,15,1339,19.900000000000002,97.8
14480,588,57292,110,7,0,551,19.900000000000002,93.7
14481,1775,76993,207,119,0,1691,18.4,95.3
14482,8393,75311,967,458,7,7928,17.1,94.5
14485,4102,71324,569,322,27,3727,22.400000000000002,90.9
14486,255,88958,24,27,0,255,20.0,100.0
14487,5661,89877,692,550,52,5255,22.900000000000002,92.80000000000001
14489,7054,62693,503,206,0,6037,10.100000000000001,85.6
14502,10135,89333,1738,1006,77,9018,27.800000000000004,89.0
14504,1534,59231,206,66,6,1440,18.099999999999998,93.89999999999999
14505,4896,72115,441,179,37,4494,13.4,91.8
14506,700,67969,212,74,31,688,45.300000000000004,98.3
14507,1054,76023,104,50,0,1011,14.6,95.89999999999999
14510,4778,59804,360,187,4,4261,11.5,89.2
14511,385,71591,58,27,0,295,22.1,76.6
14512,4855,65670,461,444,48,4662,19.6,96.0
14513,13835,58595,1105,731,23,11282,13.4,81.5
14514,5899,73093,868,751,59,4912,28.4,83.3
14516,2505,65536,159,103,2,2230,10.5,89.0
14517,2776,56809,272,111,4,2608,13.900000000000002,93.89999999999999
14519,12480,86497,2067,918,30,11633,24.2,93.2
14521,3366,60711,332,118,14,2900,13.8,86.2
14522,9575,78716,1193,635,13,9099,19.2,95.0
14525,2536,80429,268,182,11,2477,18.2,97.7
14526,19738,107557,4687,3030,490,17990,41.6,91.10000000000001
14527,12870,62159,1276,793,68,12389,16.6,96.3
14530,6498,59534,397,289,14,5605,10.8,86.3
14532,3849,66964,312,228,6,3669,14.2,95.3
14533,1822,66767,114,184,14,1615,17.1,88.6
14534,33914,139667,6900,6507,1484,28336,43.9,83.6
14536,643,61458,64,15,0,561,12.3,87.2
14537,117,53224,30,0,0,112,25.6,95.7
14539,187,187614,19,0,0,187,10.2,100.0
14541,3660,76528,251,116,15,2660,10.4,72.7
14543,3217,112568,591,388,22,2890,31.1,89.8
14544,2157,65882,114,110,5,2110,10.6,97.8
14545,108,98375,12,0,7,104,17.599999999999998,96.3
14546,4920,80850,1086,364,24,4553,30.0,92.5
14548,4042,74428,336,116,8,3569,11.4,88.3
14550,1233,55700,91,44,0,1180,10.9,95.7
14551,4956,54050,443,238,0,4141,13.700000000000001,83.6
14555,1203,72885,207,61,12,1055,23.3,87.7
14557,121,78750,9,6,0,101,12.4,83.5
14559,18375,89939,2782,1702,38,17349,24.6,94.39999999999999
14560,2202,70679,271,140,19,2036,19.5,92.5
14561,2382,86875,251,61,7,2347,13.4,98.5
14564,16006,109861,3107,2718,315,14471,38.4,90.4
14568,6349,100491,791,450,9,5869,19.7,92.4
14569,6387,57309,500,263,77,6147,13.200000000000001,96.2
14571,1306,70598,197,24,12,1105,17.8,84.6
14572,4979,62000,293,229,13,4539,10.7,91.2
14580,54520,90799,10058,6439,623,49217,31.4,90.3
14585,156,39219,10,6,0,156,10.299999999999999,100.0
14586,12720,115625,2342,1183,241,8838,29.599999999999998,69.5
14589,7838,85609,1003,509,36,7240,19.7,92.4
14590,5123,59531,267,251,35,4720,10.8,92.10000000000001
14591,1573,73194,149,67,2,1437,13.900000000000002,91.4
14592,113,78750,25,9,0,113,30.099999999999998,100.0
14604,2682,60365,664,419,62,1753,42.699999999999996,65.4
14605,11348,23220,542,162,6,2632,6.3,23.200000000000003
14606,27736,55346,2982,1069,190,16236,15.299999999999999,58.5
14607,17319,53281,3979,2463,316,14077,39.0,81.3
14608,12470,34720,1183,558,170,3730,15.299999999999999,29.9
14609,41134,59079,5968,2742,275,20610,21.8,50.1
14610,14033,78378,3440,2295,535,11443,44.7,81.5
14611,17753,30670,882,367,38,4389,7.199999999999999,24.7
14612,35265,75648,5689,2748,335,28657,24.9,81.3
14613,15132,32360,828,488,31,4960,8.9,32.800000000000004
14614,1126,61641,100,20,0,403,10.7,35.8
14615,18393,50492,1664,772,39,9331,13.5,50.7
14616,27250,63643,3128,1034,48,19769,15.4,72.5
14617,21990,82015,4022,2622,236,19564,31.3,89.0
14618,23783,118152,5194,3819,1174,19358,42.8,81.39999999999999
14619,14073,63993,1330,1039,163,3489,18.0,24.8
14620,24292,58745,4887,2885,1286,17130,37.3,70.5
14621,32976,32713,1516,663,58,9497,6.800000000000001,28.799999999999997
14622,12770,71139,1756,1056,138,10167,23.1,79.60000000000001
14623,25958,58217,3149,1937,273,17430,20.599999999999998,67.10000000000001
14624,39028,85773,5737,3026,227,31593,23.0,80.9
14625,10445,100146,2273,1801,269,9447,41.6,90.4
14626,29138,76513,4054,2511,155,24009,23.1,82.39999999999999
14701,39481,47435,3765,2216,148,35058,15.5,88.8
14706,6051,72148,716,654,70,5328,23.799999999999997,88.1
14707,93,37083,6,0,0,93,6.5,100.0
14708,155,71250,2,5,0,131,4.5,84.5
14709,1240,51528,97,71,0,1185,13.5,95.6
14710,3125,62245,331,193,17,3031,17.299999999999997,97.0
14711,1943,59342,95,138,7,1915,12.4,98.6
14712,3089,74464,318,267,90,2968,21.9,96.1
14714,544,105417,37,23,3,539,11.600000000000001,99.1
14715,2579,47177,193,99,4,2537,11.5,98.4
14716,2602,49333,170,114,14,1826,11.5,70.19999999999999
14717,564,56750,87,47,11,562,25.7,99.6
14718,2024,56842,160,97,33,1749,14.299999999999999,86.4
14719,3398,60078,206,161,12,3235,11.200000000000001,95.19999999999999
14720,870,39943,27,42,0,763,7.9,87.7
14721,175,53816,11,6,0,174,9.700000000000001,99.4
14723,1012,62438,65,59,0,983,12.3,97.1
14724,2955,67212,185,61,40,2851,9.700000000000001,96.5
14726,2743,53542,85,39,4,2706,4.7,98.7
14727,4939,64028,325,359,2,4770,13.900000000000002,96.6
14728,1049,62750,195,39,15,1032,23.7,98.4
14729,813,68750,55,24,10,792,10.9,97.39999999999999
14731,1220,64688,180,105,65,1205,28.7,98.8
14733,3104,55893,242,107,0,2922,11.200000000000001,94.1
14735,2725,66071,243,170,13,2693,15.6,98.8
14736,154,69583,6,19,0,154,16.2,100.0
14737,4105,55461,230,127,29,3718,9.4,90.60000000000001
14738,3542,69194,167,289,0,3470,12.9,98.0
14739,2627,48922,133,43,3,2550,6.800000000000001,97.1
14740,1112,64773,114,42,0,1086,14.000000000000002,97.7
14741,1887,75227,158,123,10,1858,15.4,98.5
14742,90,72768,9,31,0,90,44.4,100.0
14743,2171,55688,110,56,0,1917,7.6,88.3
14744,2250,84318,245,210,73,2125,23.5,94.39999999999999
14747,2073,56875,98,58,0,1994,7.5,96.2
14748,505,40729,17,19,3,436,7.7,86.3
14750,4521,66250,600,421,55,4294,23.799999999999997,95.0
14752,230,79722,9,77,9,220,41.3,95.7
14753,950,42857,53,37,8,916,10.299999999999999,96.39999999999999
14754,534,39688,52,20,0,528,13.5,98.9
14755,2858,59135,159,118,11,2682,10.100000000000001,93.8
14757,3183,61936,421,214,65,2871,22.0,90.2
14760,17675,49705,1598,1199,222,16049,17.1,90.8
14767,2265,62609,80,81,1,2240,7.199999999999999,98.9
14769,651,61667,74,22,0,633,14.7,97.2
14770,2888,55938,272,206,5,2712,16.7,93.89999999999999
14772,3993,70647,311,300,0,3815,15.299999999999999,95.5
14775,2565,48333,141,150,5,2501,11.5,97.5
14777,613,52500,44,11,0,576,9.0,94.0
14779,6899,40072,456,182,17,4857,9.5,70.39999999999999
14781,1827,59643,92,95,15,1718,11.1,94.0
14782,2169,58730,271,93,13,2085,17.4,96.1
14783,128,39423,8,18,0,59,20.3,46.1
14784,750,68500,66,51,0,737,15.6,98.3
14787,4756,47599,703,331,21,4444,22.2,93.4
14801,5263,59803,290,151,29,5131,8.9,97.5
14802,4563,43333,147,189,120,3426,10.0,75.1
14803,1546,56094,162,244,48,1504,29.4,97.3
14804,1507,73393,110,164,11,1418,18.9,94.1
14805,765,51650,134,16,4,756,20.1,98.8
14806,2149,65804,248,67,16,2109,15.4,98.1
14807,3034,61932,291,138,33,2880,15.2,94.89999999999999
14808,550,61111,47,13,0,531,10.9,96.5
14809,2905,58458,230,111,0,2728,11.700000000000001,93.89999999999999
14810,11484,45590,816,587,19,10783,12.4,93.89999999999999
14812,3286,63854,186,103,7,3090,9.0,94.0
14813,2213,55729,169,147,1,2141,14.299999999999999,96.7
14814,1784,95598,304,275,54,1647,35.5,92.30000000000001
14815,727,57045,62,44,4,663,15.1,91.2
14816,595,50000,38,66,0,559,17.5,93.89999999999999
14817,2911,88963,475,531,96,2328,37.9,80.0
14818,1765,88990,299,140,13,1723,25.6,97.6
14819,625,56528,15,27,0,609,6.7,97.39999999999999
14820,531,62500,34,19,0,509,10.0,95.89999999999999
14821,3333,72875,258,154,3,3191,12.5,95.7
14822,850,62050,61,47,1,847,12.8,99.6
14823,3851,62000,300,257,28,3579,15.2,92.9
14824,768,74861,40,38,0,728,10.2,94.8
14825,755,72159,66,36,0,736,13.5,97.5
14826,1923,65721,115,94,0,1817,10.9,94.5
14830,19127,74314,2711,2097,495,17704,27.700000000000003,92.60000000000001
14836,835,69026,52,79,2,790,15.9,94.6
14837,5596,64269,465,253,39,5356,13.5,95.7
14838,2133,65492,145,91,7,2053,11.4,96.2
14839,594,81250,33,56,0,594,15.0,100.0
14840,2577,77216,451,299,22,2460,30.0,95.5
14841,743,67895,159,71,20,723,33.6,97.3
14842,847,66542,99,3,0,847,12.0,100.0
14843,12418,53542,928,763,92,11768,14.399999999999999,94.8
14845,20756,74931,2808,1596,148,18440,21.9,88.8
14846,952,63750,40,50,2,933,9.700000000000001,98.0
14847,2409,73030,322,224,7,2229,23.0,92.5
14850,65740,64911,9903,8080,5741,47197,36.1,71.8
14855,871,66339,26,39,0,842,7.5,96.7
14858,1395,70179,122,71,4,1318,14.099999999999998,94.5
14859,1141,81667,67,70,3,1114,12.3,97.6
14860,1121,72660,94,56,14,1072,14.6,95.6
14861,1138,54306,93,21,5,1079,10.5,94.8
14864,1033,65761,102,111,0,975,20.599999999999998,94.39999999999999
14865,2647,47500,221,124,8,2525,13.3,95.39999999999999
14867,5242,61837,674,314,71,5188,20.200000000000003,99.0
14869,1471,65966,91,84,10,1446,12.6,98.3
14870,9970,82134,1032,1018,377,8365,24.3,83.89999999999999
14871,4551,71250,303,298,32,4472,13.900000000000002,98.3
14872,542,56339,16,33,0,542,9.0,100.0
14873,1995,54762,166,81,17,1871,13.200000000000001,93.8
14874,155,95417,11,29,0,155,25.8,100.0
14877,684,57857,45,15,0,657,8.799999999999999,96.1
14878,858,55750,32,42,0,837,8.6,97.6
14879,2254,59214,174,84,0,2098,11.4,93.10000000000001
14880,1520,54028,139,62,4,1426,13.5,93.8
14881,250,78438,75,15,34,219,49.6,87.6
14882,3678,98255,579,569,129,3470,34.699999999999996,94.3
14883,4540,68556,492,230,94,4386,18.0,96.6
14884,303,57750,25,13,0,302,12.5,99.7
14885,590,63214,23,14,0,571,6.3,96.8
14886,6544,74459,1092,761,261,6061,32.300000000000004,92.60000000000001
14889,1270,63750,129,58,6,1171,15.2,92.2
14891,4416,55259,420,344,7,4050,17.5,91.7
14892,7552,54313,549,293,22,7080,11.4,93.8
14894,1440,55556,68,20,0,1212,6.1,84.2
14895,9168,56250,1005,669,39,8730,18.7,95.19999999999999
14897,716,58594,16,15,0,710,4.3,99.2
14898,1549,56078,54,73,4,1458,8.5,94.1
14901,14906,38604,878,412,63,10920,9.1,73.3
14903,7090,64528,832,298,105,6013,17.4,84.8
14904,14285,49428,762,731,43,12087,10.8,84.6
14905,8852,78163,1175,993,143,7589,26.1,85.7
15001,32237,68186,4718,1822,92,26014,20.599999999999998,80.7
15003,11406,54675,1569,305,97,9450,17.299999999999997,82.89999999999999
15004,316,56149,28,26,0,307,17.1,97.2
15005,9480,74273,1564,578,114,8784,23.799999999999997,92.7
15006,273,130396,0,0,0,273,0.0,100.0
15009,15722,79980,2931,1406,162,14929,28.599999999999998,95.0
15010,28523,66338,3513,1812,127,24884,19.1,87.2
15012,15301,62760,2096,1004,97,14210,20.9,92.9
15014,3130,51622,288,118,0,2936,13.0,93.8
15015,1372,166136,366,259,45,1308,48.8,95.3
15017,17408,82020,3690,1814,153,15245,32.5,87.6
15018,893,29962,6,13,13,665,3.5999999999999996,74.5
15019,1552,52500,127,11,3,1551,9.1,99.9
15020,567,71250,0,12,0,503,2.1,88.7
15021,6699,70383,737,219,18,6431,14.499999999999998,96.0
15022,10248,54313,1033,506,30,9235,15.299999999999999,90.10000000000001
15024,9107,82877,1727,745,197,8335,29.299999999999997,91.5
15025,16806,79434,2677,1316,228,13011,25.1,77.4
15026,3910,96414,529,225,11,3562,19.6,91.10000000000001
15027,2219,61633,267,101,6,2159,16.900000000000002,97.3
15028,174,57500,17,2,0,168,10.9,96.6
15030,1053,53702,152,24,10,999,17.7,94.89999999999999
15033,4622,42923,341,60,15,3193,9.0,69.1
15034,1614,43208,179,50,9,1517,14.7,94.0
15035,2074,60988,249,110,0,1757,17.299999999999997,84.7
15037,10380,71452,1454,667,5,9927,20.5,95.6
15038,248,60714,0,18,0,248,7.3,100.0
15042,7759,69202,1262,473,42,7352,22.900000000000002,94.8
15043,2209,82024,183,49,0,2095,10.5,94.8
15044,28246,128111,6555,3449,602,26769,37.5,94.8
15045,4439,49345,306,87,27,3925,9.5,88.4
15046,2455,76116,327,117,28,2315,19.2,94.3
15047,182,40500,20,0,0,182,11.0,100.0
15049,885,52961,136,29,6,847,19.3,95.7
15050,2476,86813,314,95,0,2440,16.5,98.5
15051,437,72763,61,10,0,381,16.2,87.2
15052,3024,67669,331,111,5,2857,14.799999999999999,94.5
15053,70,101250,0,10,0,63,14.299999999999999,90.0
15055,1146,66983,371,107,27,1126,44.1,98.3
15056,1057,66875,178,104,35,809,30.0,76.5
15057,17440,112630,3101,1456,234,15375,27.500000000000004,88.2
15059,4248,66964,214,86,5,3686,7.199999999999999,86.8
15060,906,57692,59,25,0,873,9.3,96.39999999999999
15061,12393,74043,2046,465,57,11118,20.7,89.7
15062,6876,51364,955,341,90,5104,20.200000000000003,74.2
15063,10543,60816,1429,490,153,9974,19.7,94.6
15064,238,75708,11,0,0,221,4.6,92.9
15065,11099,62355,1389,628,56,10136,18.7,91.3
15066,12362,55507,1260,491,16,11041,14.299999999999999,89.3
15067,2285,50876,224,114,0,2173,14.799999999999999,95.1
15068,36199,60890,4611,2073,173,31836,18.9,87.9
15071,11778,92383,2580,780,135,10331,29.7,87.7
15074,8501,52777,754,210,13,7261,11.5,85.39999999999999
15076,916,70461,154,0,0,882,16.8,96.3
15077,219,81563,11,2,0,204,5.8999999999999995,93.2
15078,516,72930,0,37,0,516,7.199999999999999,100.0
15081,325,65833,44,2,2,311,14.799999999999999,95.7
15082,247,91346,72,13,0,247,34.4,100.0
15083,987,66979,151,101,0,975,25.5,98.8
15084,9767,56272,1040,418,96,9110,15.9,93.30000000000001
15085,7966,75826,1241,523,77,7303,23.1,91.7
15086,656,112750,89,150,12,565,38.3,86.1
15087,82,96250,0,0,0,77,0.0,93.89999999999999
15088,456,57273,34,7,0,416,9.0,91.2
15089,6294,55472,784,264,0,6028,16.7,95.8
15090,24964,140313,6451,3546,880,20943,43.6,83.89999999999999
15101,26238,108314,6032,3665,468,24201,38.7,92.2
15102,30885,105413,8027,3299,344,28875,37.8,93.5
15104,7955,35847,573,265,5,2586,10.6,32.5
15106,19550,68510,3444,1305,127,16501,24.9,84.39999999999999
15108,42914,89619,9486,3877,528,37125,32.4,86.5
15110,5241,40969,193,141,0,2008,6.4,38.3
15112,3185,42250,338,139,10,1313,15.299999999999999,41.199999999999996
15116,14167,86994,2917,1678,163,13289,33.6,93.8
15120,18136,49803,2029,947,112,13234,17.0,73.0
15122,19220,63097,1985,906,36,16070,15.2,83.6
15126,6901,89500,1532,369,19,5999,27.800000000000004,86.9
